rank	word	total_count	paper_count
4117	affection	2	1
4118	airfare	2	1
4119	airplane	2	1
4120	alternate	2	1
4121	ambassador	2	1
4122	ant	2	1
4123	anymore	2	1
4124	aquatic	2	1
4125	arab	2	1
4126	araid	2	1
4127	arctic	2	1
4128	authorised	2	1
4129	automakers	2	1
4130	baily	2	1
4131	barran	2	1
4132	barrie	2	1
4133	bases	2	1
4134	battles	2	1
4135	bearer	2	1
4136	beast	2	1
4137	bias	2	1
4138	biases	2	1
4139	billed	2	1
4140	binding	2	1
4141	bio	2	1
4142	birdwatchers	2	1
4143	bitter	2	1
4144	blizzard	2	1
4145	bloom	2	1
4146	blue	2	1
4147	booked	2	1
4148	bosses	2	1
4149	budgets	2	1
4150	builders	2	1
4151	bullet	2	1
4152	bundles	2	1
4153	cable	2	1
4154	calculations	2	1
4155	calm	2	1
4156	cape	2	1
4157	charges	2	1
4158	charm	2	1
4159	cheating	2	1
4160	chefs	2	1
4161	chemicals	2	1
4162	chemistry	2	1
4163	chinatown	2	1
4164	chosen	2	1
4165	circumstantial	2	1
4166	cleaver	2	1
4167	clemens	2	1
4168	cleverly	2	1
4169	clients	2	1
4170	clues	2	1
4171	cola	2	1
4172	collaborating	2	1
4173	collecting	2	1
4174	collective	2	1
4175	collectors	2	1
4176	colleges	2	1
4177	commerce	2	1
4178	communicators	2	1
4179	comortable	2	1
4180	compensation	2	1
4181	comply	2	1
4182	conform	2	1
4183	connects	2	1
4184	contracted	2	1
4185	contracts	2	1
4186	controlled	2	1
4187	cool	2	1
4188	cooper	2	1
4189	corporations	2	1
4190	corrected	2	1
4191	counts	2	1
4192	crawlers	2	1
4193	credits	2	1
4194	crises	2	1
4195	culinary	2	1
4196	cupboards	2	1
4197	decimal	2	1
4198	decimally	2	1
4199	defence	2	1
4200	deficiencies	2	1
4201	definitive	2	1
4202	delaying	2	1
4203	delete	2	1
4204	densely	2	1
4205	density	2	1
4206	dependence	2	1
4207	desert	2	1
4208	desiring	2	1
4209	determination	2	1
4210	deutsche	2	1
4211	deviant	2	1
4212	deviating	2	1
4213	dfe	2	1
4214	diamonds	2	1
4215	dictate	2	1
4216	dictator	2	1
4217	directv	2	1
4218	disciplinary	2	1
4219	disclosure	2	1
4220	dishonesty	2	1
4221	distances	2	1
4222	distribute	2	1
4223	disturbing	2	1
4224	diversification	2	1
4225	diversified	2	1
4226	don	2	1
4227	dramatic	2	1
4228	drawings	2	1
4229	driverless	2	1
4230	drought	2	1
4231	duck	2	1
4232	durability	2	1
4233	eagerness	2	1
4234	eel	2	1
4235	efficiencies	2	1
4236	efficiently	2	1
4237	employees'work	2	1
4238	endanger	2	1
4239	environmentalists	2	1
4240	environments	2	1
4241	essay	2	1
4242	ethics	2	1
4243	eulas	2	1
4244	evaluate	2	1
4245	evening	2	1
4246	evolved	2	1
4247	except	2	1
4248	existed	2	1
4249	exploits	2	1
4250	expressive	2	1
4251	eynon	2	1
4252	fabrics	2	1
4253	faced	2	1
4254	factorial	2	1
4255	factory	2	1
4256	fade	2	1
4257	famed	2	1
4258	favoring	2	1
4259	fayetteville	2	1
4260	fda	2	1
4261	fictional	2	1
4262	firecrackers	2	1
4263	firsts	2	1
4264	flaw	2	1
4265	flowers	2	1
4266	fluid	2	1
4267	folks	2	1
4268	fong	2	1
4269	footing	2	1
4270	fordist	2	1
4271	foster	2	1
4272	fraction	2	1
4273	framing	2	1
4274	francis	2	1
4275	fulfil	2	1
4276	gamble	2	1
4277	geese	2	1
4278	generator	2	1
4279	genetics	2	1
4280	geoffrey	2	1
4281	geometry	2	1
4282	gig	2	1
4283	ginger	2	1
4284	goldilocks	2	1
4285	goods	2	1
4286	googled	2	1
4287	grabar	2	1
4288	grape	2	1
4289	grateful	2	1
4290	greenhouses	2	1
4291	greenland	2	1
4292	habitats	2	1
4293	hagy	2	1
4294	handling	2	1
4295	haptics	2	1
4296	heartbroken	2	1
4297	heating	2	1
4298	hereditary	2	1
4299	heroes	2	1
4300	heroism	2	1
4301	highways	2	1
4302	hits	2	1
4303	holidays	2	1
4304	hopes	2	1
4305	horses	2	1
4306	hourican	2	1
4307	hughes	2	1
4308	humor	2	1
4309	ice	2	1
4310	idaho	2	1
4311	implicitly	2	1
4312	imports	2	1
4313	impulsive	2	1
4314	indoor	2	1
4315	inducing	2	1
4316	insecure	2	1
4317	insecurity	2	1
4318	insensible	2	1
4319	instability	2	1
4320	instructor	2	1
4321	instructors	2	1
4322	insulin	2	1
4323	integrative	2	1
4324	integrity	2	1
4325	intellectual	2	1
4326	intently	2	1
4327	inuit	2	1
4328	irst	2	1
4329	items	2	1
4330	jackets	2	1
4331	jam	2	1
4332	japanese	2	1
4333	jason	2	1
4334	jetlag	2	1
4335	joan	2	1
4336	jtl	2	1
4337	justice	2	1
4338	kills	2	1
4339	kissing	2	1
4340	knee	2	1
4341	kullen	2	1
4342	laboratory	2	1
4343	lao	2	1
4344	laziness	2	1
4345	leagues	2	1
4346	lechner	2	1
4347	legitimate	2	1
4348	len	2	1
4349	lenhart	2	1
4350	liar	2	1
4351	liberty	2	1
4352	lifestyles	2	1
4353	linguistic	2	1
4354	links	2	1
4355	listed	2	1
4356	liters	2	1
4357	magazines	2	1
4358	mammals	2	1
4359	manipulative	2	1
4360	marion	2	1
4361	mars	2	1
4362	masterpieces	2	1
4363	matrixes	2	1
4364	mechanism	2	1
4365	median	2	1
4366	meteo	2	1
4367	mice	2	1
4368	michigan	2	1
4369	midazolam	2	1
4370	miles	2	1
4371	mindi	2	1
4372	miners	2	1
4373	misplaced	2	1
4374	misuse	2	1
4375	mobility	2	1
4376	moen	2	1
4377	monster	2	1
4378	montreal	2	1
4379	morrissey	2	1
4380	movements	2	1
4381	multi	2	1
4382	multinational	2	1
4383	muscle	2	1
4384	natives	2	1
4385	neate	2	1
4386	nests	2	1
4387	nobility	2	1
4388	noise	2	1
4389	nonverbal	2	1
4390	nordic	2	1
4391	occupations	2	1
4392	officers	2	1
4393	okinawan	2	1
4394	ola	2	1
4395	opposing	2	1
4396	organizational	2	1
4397	orm	2	1
4398	ornaments	2	1
4399	outliers	2	1
4400	outperforming	2	1
4401	overrated	2	1
4402	overuse	2	1
4403	packages	2	1
4404	packets	2	1
4405	parenthood	2	1
4406	parliament	2	1
4407	passive	2	1
4408	peace	2	1
4409	pensions	2	1
4410	perfection	2	1
4411	physicist	2	1
4412	planners	2	1
4413	poet	2	1
4414	postal	2	1
4415	practicality	2	1
4416	prediction	2	1
4417	prescribing	2	1
4418	pressing	2	1
4419	prisoner	2	1
4420	producer	2	1
4421	producers	2	1
4422	proteins	2	1
4423	proto	2	1
4424	publicity	2	1
4425	pulling	2	1
4426	pumped	2	1
4427	puts	2	1
4428	quiet	2	1
4429	quote	2	1
4430	racecourse	2	1
4431	rainforests	2	1
4432	raisman	2	1
4433	reactions	2	1
4434	rebecca	2	1
4435	rebelliousness	2	1
4436	receptionist	2	1
4437	recyclable	2	1
4438	ree	2	1
4439	referring	2	1
4440	refresh	2	1
4441	refrigerated	2	1
4442	relatable	2	1
4443	relevance	2	1
4444	reliant	2	1
4445	relocated	2	1
4446	repainted	2	1
4447	repetitive	2	1
4448	reproduction	2	1
4449	requirement	2	1
4450	requiring	2	1
4451	resentment	2	1
4452	residences	2	1
4453	respondents	2	1
4454	restrictions	2	1
4455	retraining	2	1
4456	reusable	2	1
4457	revolution	2	1
4458	rhythm	2	1
4459	ricci	2	1
4460	richest	2	1
4461	riendship	2	1
4462	rijt	2	1
4463	ripe	2	1
4464	rises	2	1
4465	roast	2	1
4466	rooster	2	1
4467	roth	2	1
4468	roused	2	1
4469	sae	2	1
4470	safeguards	2	1
4471	salaries	2	1
4472	sale	2	1
4473	sayings	2	1
4474	scared	2	1
4475	schlenker	2	1
4476	scholars	2	1
4477	scientist	2	1
4478	scottishpower	2	1
4479	screens	2	1
4480	seconds	2	1
4481	seller	2	1
4482	settlement	2	1
4483	shelters	2	1
4484	shrinks	2	1
4485	sievenpiper	2	1
4486	signal	2	1
4487	sleeplessness	2	1
4488	solsman	2	1
4489	songs	2	1
4490	souls	2	1
4491	spacious	2	1
4492	spiritual	2	1
4493	sponsorship	2	1
4494	square	2	1
4495	staffers	2	1
4496	staples	2	1
4497	starvation	2	1
4498	steeplechases	2	1
4499	strengthening	2	1
4500	submitted	2	1
4501	substitutes	2	1
4502	subtle	2	1
4503	subway	2	1
4504	successes	2	1
4505	symphonic	2	1
4506	tactile	2	1
4507	tailored	2	1
4508	taker	2	1
4509	talce	2	1
4510	tamale	2	1
4511	tax	2	1
4512	taxpayers	2	1
4513	tcpdf	2	1
4514	temptation	2	1
4515	teng	2	1
4516	toe	2	1
4517	tolerant	2	1
4518	tracks	2	1
4519	trainer	2	1
4520	trainers	2	1
4521	translate	2	1
4522	trips	2	1
4523	tutoring	2	1
4524	twins	2	1
4525	undernourishment	2	1
4526	upset	2	1
4527	urban	2	1
4528	validation	2	1
4529	van	2	1
4530	variable	2	1
4531	vendors	2	1
4532	versions	2	1
4533	violating	2	1
4534	volleyball	2	1
4535	vulnerability	2	1
4536	walked	2	1
4537	warnings	2	1
4538	wars	2	1
4539	weakening	2	1
4540	welch	2	1
4541	welcome	2	1
4542	wheat	2	1
4543	wheelchairs	2	1
4544	willot	2	1
4545	woolley	2	1
4546	yesterday	2	1
4547	yoga	2	1
4548	yon	2	1
4549	zimbardo	2	1
4550	abandoning	1	1
4551	abound	1	1
4552	abruptly	1	1
4553	absenteeism	1	1
4554	absolute	1	1
4555	abstraction	1	1
4556	abstractly	1	1
4557	abstracts	1	1
4558	abuse	1	1
4559	abusive	1	1
4560	accelerate	1	1
4561	accelerates	1	1
4562	accelerating	1	1
4563	accelerators	1	1
4564	accepting	1	1
4565	accidentally	1	1
4566	accidents	1	1
4567	acclimatization	1	1
4568	accommodation	1	1
4569	accompanied	1	1
4570	accomplishment	1	1
4571	accumulating	1	1
4572	accuracy	1	1
4573	accusations	1	1
4574	aces	1	1
4575	achieved	1	1
4576	acing	1	1
4577	acknowledges	1	1
4578	aclu	1	1
4579	acquaintances	1	1
4580	acquiring	1	1
4581	acted	1	1
4582	actor	1	1
4583	acts	1	1
4584	actuality	1	1
4585	acute	1	1
4586	adaptive	1	1
4587	adapts	1	1
4588	addicts	1	1
4589	additives	1	1
4590	addressing	1	1
4591	adjectives	1	1
4592	adjusted	1	1
4593	adjusting	1	1
4594	administer	1	1
4595	administered	1	1
4596	administrators	1	1
4597	admirable	1	1
4598	admit	1	1
4599	admitting	1	1
4600	adolescents	1	1
4601	adoption	1	1
4602	ads	1	1
4603	advancing	1	1
4604	adversely	1	1
4605	advertise	1	1
4606	advertised	1	1
4607	advertisers	1	1
4608	advertized	1	1
4609	advisors	1	1
4610	advocacy	1	1
4611	advocating	1	1
4612	afraid	1	1
4613	africans	1	1
4614	afterwards	1	1
4615	ageing	1	1
4616	ageism	1	1
4617	agency	1	1
4618	aggressiveness	1	1
4619	agrees	1	1
4620	aids	1	1
4621	aiming	1	1
4622	aintree	1	1
4623	airline	1	1
4624	airplanes	1	1
4625	alarm	1	1
4626	alarmingly	1	1
4627	alaska	1	1
4628	alerted	1	1
4629	alerts	1	1
4630	alexa	1	1
4631	ali	1	1
4632	alice	1	1
4633	allegedly	1	1
4634	aloud	1	1
4635	alpha	1	1
4636	alternatives	1	1
4637	alvin	1	1
4638	alzheimer	1	1
4639	amanda	1	1
4640	ambivalent	1	1
4641	ambulance	1	1
4642	americanization	1	1
4643	americanize	1	1
4644	ammal	1	1
4645	ample	1	1
4646	amsterdam	1	1
4647	amuse	1	1
4648	amusing	1	1
4649	anaerobic	1	1
4650	analytical	1	1
4651	analyze	1	1
4652	analyzing	1	1
4653	ancestor	1	1
4654	ancestral	1	1
4655	ancient	1	1
4656	anderson	1	1
4657	andrew	1	1
4658	angela	1	1
4659	ankle	1	1
4660	anne	1	1
4661	announcements	1	1
4662	annoying	1	1
4663	annually	1	1
4664	anticipated	1	1
4665	anticipating	1	1
4666	antioxidants	1	1
4667	anxiet	1	1
4668	anxious	1	1
4669	anyway	1	1
4670	apartments	1	1
4671	apologize	1	1
4672	apologized	1	1
4673	apology	1	1
4674	appeals	1	1
4675	appearances	1	1
4676	applicability	1	1
4677	appointed	1	1
4678	appointment	1	1
4679	appointments	1	1
4680	appreciated	1	1
4681	approaching	1	1
4682	approve	1	1
4683	apps	1	1
4684	architects	1	1
4685	architectural	1	1
4686	architecture	1	1
4687	are'not	1	1
4688	arguing	1	1
4689	arican	1	1
4690	arid	1	1
4691	arnout	1	1
4692	aroused	1	1
4693	arousing	1	1
4694	arrange	1	1
4695	arrangements	1	1
4696	arranging	1	1
4697	arrived	1	1
4698	artifacts	1	1
4699	artist	1	1
4700	artistic	1	1
4701	artists	1	1
4702	ashamed	1	1
4703	aside	1	1
4704	asif	1	1
4705	assertion	1	1
4706	assessed	1	1
4707	assessing	1	1
4708	assessment	1	1
4709	assets	1	1
4710	assign	1	1
4711	assisted	1	1
4712	associates	1	1
4713	associative	1	1
4714	assumptions	1	1
4715	assure	1	1
4716	astronaut	1	1
4717	astronauts	1	1
4718	ater	1	1
4719	athletes	1	1
4720	atlanta	1	1
4721	attacked	1	1
4722	attain	1	1
4723	attempts	1	1
4724	attentive	1	1
4725	attentively	1	1
4726	attracted	1	1
4727	attracting	1	1
4728	attractions	1	1
4729	attracts	1	1
4730	attributions	1	1
4731	audrey	1	1
4732	auhor	1	1
4733	auspicious	1	1
4734	austin	1	1
4735	australian	1	1
4736	automate	1	1
4737	automation	1	1
4738	automobiles	1	1
4739	autumn	1	1
4740	avenue	1	1
4741	avoidance	1	1
4742	avon	1	1
4743	avor	1	1
4744	awaken	1	1
4745	award	1	1
4746	awarders	1	1
4747	awarding	1	1
4748	awards	1	1
4749	awe	1	1
4750	awed	1	1
4751	awkward	1	1
4752	ayelet	1	1
4753	bach	1	1
4754	bachelor	1	1
4755	backroom	1	1
4756	bacteria	1	1
4757	badge	1	1
4758	badminton	1	1
4759	badoiiing	1	1
4760	bag	1	1
4761	bags	1	1
4762	bakers	1	1
4763	ballooned	1	1
4764	baltimore	1	1
4765	band	1	1
4766	banded	1	1
4767	bang	1	1
4768	bankruptcy	1	1
4769	baptized	1	1
4770	baptizing	1	1
4771	barbara	1	1
4772	barbeque	1	1
4773	barclays	1	1
4774	bargaining	1	1
4775	baron	1	1
4776	baroness	1	1
4777	barrier	1	1
4778	bat	1	1
4779	batteries	1	1
4780	battery	1	1
4781	battle	1	1
4782	battleground	1	1
4783	beaches	1	1
4784	bean	1	1
4785	bearing	1	1
4786	bed	1	1
4787	beds	1	1
4788	beg	1	1
4789	begins	1	1
4790	behaving	1	1
4791	behavioral	1	1
4792	behavioural	1	1
4793	behaviours	1	1
4794	belgian	1	1
4795	belgium	1	1
4796	believable	1	1
4797	believer	1	1
4798	beloved	1	1
4799	belt	1	1
4800	ben	1	1
4801	benches	1	1
4802	benefited	1	1
4803	beneits	1	1
4804	bennett	1	1
4805	beorehand	1	1
4806	bernie	1	1
4807	bestseller	1	1
4808	betrayed	1	1
4809	beverage	1	1
4810	biased	1	1
4811	bicycles	1	1
4812	billions	1	1
4813	biographical	1	1
4814	birthdays	1	1
4815	biscuits	1	1
4816	bite	1	1
4817	bites	1	1
4818	bits	1	1
4819	bitten	1	1
4820	blackboard	1	1
4821	blamed	1	1
4822	blankly	1	1
4823	blasters	1	1
4824	blend	1	1
4825	blending	1	1
4826	blessed	1	1
4827	blessing	1	1
4828	blocks	1	1
4829	blogs	1	1
4830	blossomed	1	1
4831	blowback	1	1
4832	blueprints	1	1
4833	blurry	1	1
4834	boardroom	1	1
4835	boast	1	1
4836	boasted	1	1
4837	boat	1	1
4838	bond	1	1
4839	bonding	1	1
4840	bonds	1	1
4841	bonnie	1	1
4842	bonus	1	1
4843	bonuses	1	1
4844	bookings	1	1
4845	bookish	1	1
4846	boom	1	1
4847	booming	1	1
4848	bordering	1	1
4849	bore	1	1
4850	borough	1	1
4851	boston	1	1
4852	bothering	1	1
4853	bottlers	1	1
4854	bottling	1	1
4855	box	1	1
4856	boy	1	1
4857	boyfriend	1	1
4858	brainpower	1	1
4859	branch	1	1
4860	branches	1	1
4861	branding	1	1
4862	braving	1	1
4863	brazil	1	1
4864	breaking	1	1
4865	breaks	1	1
4866	brealdast	1	1
4867	breeding	1	1
4868	brew	1	1
4869	brick	1	1
4870	brigette	1	1
4871	brighten	1	1
4872	brightens	1	1
4873	brilliantly	1	1
4874	broad	1	1
4875	broadcast	1	1
4876	broaden	1	1
4877	broke	1	1
4878	broker	1	1
4879	brotherhood	1	1
4880	brothers	1	1
4881	brown	1	1
4882	bubble	1	1
4883	bubbly	1	1
4884	buck	1	1
4885	budgeted	1	1
4886	bulk	1	1
4887	bumping	1	1
4888	bunch	1	1
4889	bundle	1	1
4890	bunting	1	1
4891	burdening	1	1
4892	burdensome	1	1
4893	bureaucracies	1	1
4894	burgers	1	1
4895	burned	1	1
4896	burns	1	1
4897	burnt	1	1
4898	buropean	1	1
4899	bushfire	1	1
4900	bushfires	1	1
4901	businessman	1	1
4902	businessmen	1	1
4903	businesspeople	1	1
4904	businesswoman	1	1
4905	butter	1	1
4906	buys	1	1
4907	caf	1	1
4908	cafe	1	1
4909	cages	1	1
4910	calculate	1	1
4911	calculators	1	1
4912	calling	1	1
4913	calming	1	1
4914	calmness	1	1
4915	cambridge	1	1
4916	camden	1	1
4917	camera	1	1
4918	camp	1	1
4919	campaign	1	1
4920	campers	1	1
4921	camping	1	1
4922	camps	1	1
4923	campsites	1	1
4924	canadian	1	1
4925	canal	1	1
4926	cancel	1	1
4927	cancelling	1	1
4928	candy	1	1
4929	capacities	1	1
4930	capital	1	1
4931	capitalism	1	1
4932	captain	1	1
4933	capturing	1	1
4934	carbs	1	1
4935	cards	1	1
4936	cared	1	1
4937	caregivers	1	1
4938	carla	1	1
4939	carp	1	1
4940	carriages	1	1
4941	carrying	1	1
4942	cartoon	1	1
4943	casuals	1	1
4944	catalog	1	1
4945	catchings	1	1
4946	categories	1	1
4947	category	1	1
4948	catering	1	1
4949	catherine	1	1
4950	catholic	1	1
4951	cattle	1	1
4952	cautiously	1	1
4953	caves	1	1
4954	cca	1	1
4955	ccit	1	1
4956	ccthe	1	1
4957	cease	1	1
4958	ceiling	1	1
4959	ceilings	1	1
4960	celebrate	1	1
4961	celebrated	1	1
4962	celebrating	1	1
4963	celebrations	1	1
4964	cells	1	1
4965	cent	1	1
4966	ceos	1	1
4967	certificate	1	1
4968	certification	1	1
4969	cess	1	1
4970	chain	1	1
4971	chalk	1	1
4972	challenged	1	1
4973	championships	1	1
4974	channel	1	1
4975	channelling	1	1
4976	chapters	1	1
4977	characteristics	1	1
4978	characterize	1	1
4979	characterizes	1	1
4980	charitable	1	1
4981	charmed	1	1
4982	charter	1	1
4983	chased	1	1
4984	chasing	1	1
4985	chau	1	1
4986	checklist	1	1
4987	checks	1	1
4988	checkup	1	1
4989	checkups	1	1
4990	cheer	1	1
4991	cheerful	1	1
4992	chef	1	1
4993	chemically	1	1
4994	chemistr	1	1
4995	chest	1	1
4996	chew	1	1
4997	chicago	1	1
4998	childbirth	1	1
4999	childish	1	1
5000	chips	1	1
5001	chooses	1	1
5002	chorus	1	1
5003	christmas	1	1
5004	chronologically	1	1
5005	cindy	1	1
5006	circle	1	1
5007	cite	1	1
5008	cites	1	1
5009	civilian	1	1
5010	civilized	1	1
5011	claps	1	1
5012	clarify	1	1
5013	clarity	1	1
5014	clark	1	1
5015	classics	1	1
5016	classified	1	1
5017	classifying	1	1
5018	classiication	1	1
5019	classiied	1	1
5020	classrooms	1	1
5021	claudio	1	1
5022	clauses	1	1
5023	cleaned	1	1
5024	cleaners	1	1
5025	cleaning	1	1
5026	cleanup	1	1
5027	clearer	1	1
5028	clearing	1	1
5029	clerk	1	1
5030	cleverness	1	1
5031	clich	1	1
5032	click	1	1
5033	clicking	1	1
5034	climb	1	1
5035	closures	1	1
5036	cloth	1	1
5037	clouds	1	1
5038	coast	1	1
5039	coastal	1	1
5040	coastline	1	1
5041	coconuts	1	1
5042	coding	1	1
5043	coffey	1	1
5044	cognition	1	1
5045	cognitively	1	1
5046	cohesion	1	1
5047	cohesive	1	1
5048	coin	1	1
5049	coldest	1	1
5050	collaborated	1	1
5051	collaborative	1	1
5052	collapse	1	1
5053	collapsed	1	1
5054	collections	1	1
5055	collisions	1	1
5056	colored	1	1
5057	colorful	1	1
5058	colours	1	1
5059	columbia	1	1
5060	columbus	1	1
5061	combating	1	1
5062	combine	1	1
5063	comfortably	1	1
5064	comforts	1	1
5065	comment	1	1
5066	commissioned	1	1
5067	committee	1	1
5068	commonplace	1	1
5069	communicating	1	1
5070	commute	1	1
5071	commuted	1	1
5072	commuting	1	1
5073	comp	1	1
5074	compact	1	1
5075	companions	1	1
5076	comparatively	1	1
5077	compares	1	1
5078	comparing	1	1
5079	compassion	1	1
5080	compelled	1	1
5081	compelling	1	1
5082	compels	1	1
5083	compensate	1	1
5084	competence	1	1
5085	competent	1	1
5086	competing	1	1
5087	competitiveness	1	1
5088	competitor	1	1
5089	complaining	1	1
5090	complaint	1	1
5091	compliance	1	1
5092	complication	1	1
5093	components	1	1
5094	composing	1	1
5095	composition	1	1
5096	compositions	1	1
5097	compounds	1	1
5098	comprehend	1	1
5099	comprehending	1	1
5100	comprehensive	1	1
5101	comprising	1	1
5102	compulsive	1	1
5103	concening	1	1
5104	concentrating	1	1
5105	concentration	1	1
5106	concentrations	1	1
5107	conceptually	1	1
5108	concert	1	1
5109	conclusively	1	1
5110	concord	1	1
5111	condemned	1	1
5112	conditioning	1	1
5113	confess	1	1
5114	confesses	1	1
5115	confines	1	1
5116	confirm	1	1
5117	conflicting	1	1
5118	confront	1	1
5119	confronted	1	1
5120	connectedness	1	1
5121	connectivity	1	1
5122	conran	1	1
5123	conscience	1	1
5124	consciously	1	1
5125	consequence	1	1
5126	constrained	1	1
5127	constructive	1	1
5128	consult	1	1
5129	contain	1	1
5130	container	1	1
5131	contemporary	1	1
5132	contented	1	1
5133	contentment	1	1
5134	contestants	1	1
5135	contexts	1	1
5136	continent	1	1
5137	continual	1	1
5138	contnbute	1	1
5139	contradicts	1	1
5140	contributions	1	1
5141	controlling	1	1
5142	controls	1	1
5143	convemence	1	1
5144	conversational	1	1
5145	conversationalist	1	1
5146	convert	1	1
5147	converters	1	1
5148	converting	1	1
5149	cook	1	1
5150	cookies	1	1
5151	cooks	1	1
5152	cooperated	1	1
5153	cooperates	1	1
5154	cooperative	1	1
5155	coordinate	1	1
5156	coordinates	1	1
5157	copies	1	1
5158	cornell	1	1
5159	corporation	1	1
5160	correcting	1	1
5161	cortana	1	1
5162	costume	1	1
5163	coughing	1	1
5164	counsel	1	1
5165	counseling	1	1
5166	counselling	1	1
5167	counselors	1	1
5168	counterproductive	1	1
5169	counting	1	1
5170	countless	1	1
5171	couples	1	1
5172	courage	1	1
5173	courageous	1	1
5174	covering	1	1
5175	cow	1	1
5176	coworker	1	1
5177	cracked	1	1
5178	crakes	1	1
5179	crane	1	1
5180	craziness	1	1
5181	crazy	1	1
5182	creatively	1	1
5183	creators	1	1
5184	creature	1	1
5185	creeps	1	1
5186	crippling	1	1
5187	crispr	1	1
5188	criticizing	1	1
5189	critics	1	1
5190	crocodiles	1	1
5191	crop	1	1
5192	crossover	1	1
5193	crowd	1	1
5194	crowding	1	1
5195	cruise	1	1
5196	cthey	1	1
5197	ctthere	1	1
5198	culled	1	1
5199	culling	1	1
5200	cultivation	1	1
5201	cup	1	1
5202	cups	1	1
5203	curbside	1	1
5204	curing	1	1
5205	curiosit	1	1
5206	curriculums	1	1
5207	curse	1	1
5208	cursed	1	1
5209	custom	1	1
5210	customary	1	1
5211	customs	1	1
5212	cuts	1	1
5213	cyber	1	1
5214	cycles	1	1
5215	d'ivoire	1	1
5216	daddy	1	1
5217	dagbani	1	1
5218	dakota	1	1
5219	dam	1	1
5220	damp	1	1
5221	dampens	1	1
5222	daring	1	1
5223	darker	1	1
5224	dating	1	1
5225	deaf	1	1
5226	dealings	1	1
5227	dearest	1	1
5228	decay	1	1
5229	decisive	1	1
5230	deck	1	1
5231	declare	1	1
5232	declines	1	1
5233	decorate	1	1
5234	decorated	1	1
5235	dedicate	1	1
5236	deed	1	1
5237	deemed	1	1
5238	deepen	1	1
5239	defeat	1	1
5240	defeating	1	1
5241	defects	1	1
5242	defend	1	1
5243	defense	1	1
5244	defines	1	1
5245	defrauded	1	1
5246	defy	1	1
5247	deinitely	1	1
5248	delays	1	1
5249	deliberations	1	1
5250	delicious	1	1
5251	delighted	1	1
5252	delive	1	1
5253	delivers	1	1
5254	dementia	1	1
5255	demonstrates	1	1
5256	demonstration	1	1
5257	dental	1	1
5258	denying	1	1
5259	depart	1	1
5260	departments	1	1
5261	departure	1	1
5262	depended	1	1
5263	deposited	1	1
5264	depressive	1	1
5265	deprioritize	1	1
5266	deprivation	1	1
5267	deprive	1	1
5268	deputies	1	1
5269	derek	1	1
5270	derive	1	1
5271	describes	1	1
5272	designs	1	1
5273	desirability	1	1
5274	detailed	1	1
5275	detailing	1	1
5276	dete	1	1
5277	detective	1	1
5278	deteriorate	1	1
5279	deteriorates	1	1
5280	developmental	1	1
5281	deviation	1	1
5282	devise	1	1
5283	devoted	1	1
5284	diagnoses	1	1
5285	didn	1	1
5286	die	1	1
5287	diferences	1	1
5288	differed	1	1
5289	differing	1	1
5290	digested	1	1
5291	dignity	1	1
5292	diligence	1	1
5293	dim	1	1
5294	dimensions	1	1
5295	dine	1	1
5296	diner	1	1
5297	diners	1	1
5298	ding	1	1
5299	diploma	1	1
5300	dipping	1	1
5301	directions	1	1
5302	disabilities	1	1
5303	disabled	1	1
5304	disagree	1	1
5305	disagreement	1	1
5306	disagrees	1	1
5307	disappearance	1	1
5308	disappearing	1	1
5309	disappears	1	1
5310	disappoint	1	1
5311	disappointing	1	1
5312	disappointments	1	1
5313	disciplined	1	1
5314	disclosing	1	1
5315	disconnect	1	1
5316	disconnected	1	1
5317	disconnecting	1	1
5318	discounts	1	1
5319	discourages	1	1
5320	discourse	1	1
5321	discriminate	1	1
5322	discriminated	1	1
5323	discriminating	1	1
5324	discussed	1	1
5325	disempowering	1	1
5326	disengagement	1	1
5327	disgust	1	1
5328	disgusted	1	1
5329	dishonest	1	1
5330	dislikes	1	1
5331	dismissive	1	1
5332	disorganized	1	1
5333	displayed	1	1
5334	displaying	1	1
5335	disqualified	1	1
5336	disrespectful	1	1
5337	disrupted	1	1
5338	disruptions	1	1
5339	dissatisfaction	1	1
5340	disservice	1	1
5341	distinction	1	1
5342	distinctive	1	1
5343	distinguishes	1	1
5344	distinguishing	1	1
5345	distorts	1	1
5346	distracted	1	1
5347	distributing	1	1
5348	distrust	1	1
5349	ditch	1	1
5350	ditto	1	1
5351	diversifying	1	1
5352	diving	1	1
5353	dollar	1	1
5354	dolls	1	1
5355	domains	1	1
5356	domesticate	1	1
5357	dominant	1	1
5358	domino	1	1
5359	donald	1	1
5360	donate	1	1
5361	dotted	1	1
5362	doubts	1	1
5363	dove	1	1
5364	downfalls	1	1
5365	download	1	1
5366	downside	1	1
5367	downturn	1	1
5368	downward	1	1
5369	dozens	1	1
5370	drama	1	1
5371	drawing	1	1
5372	dreamed	1	1
5373	dreamers	1	1
5374	dresses	1	1
5375	dressing	1	1
5376	dropping	1	1
5377	drown	1	1
5378	drucker	1	1
5379	drum	1	1
5380	drums	1	1
5381	dujiangyan	1	1
5382	dukinfield	1	1
5383	dulls	1	1
5384	duly	1	1
5385	dune	1	1
5386	duration	1	1
5387	dusk	1	1
5388	dust	1	1
5389	duty	1	1
5390	dynamics	1	1
5391	eagerly	1	1
5392	eagles	1	1
5393	ear	1	1
